001-001-00-9	hydrogen	215-605-7	1333-74-0	Flam. Gas 1Press. Gas	H220	GHS02GHS04Dgr	H220	EUH001		U	CLP00
612-155-00-7	2'-anilino-6'-((3-ethoxypropyl)ethylamino)-3'-methylspiro(isobenzo-3-oxofuran)-1-(1H)-9'-xanthene	411-730-8	93071-94-4	Aquatic Chronic 4	H413		H413				CLP00
612-156-00-2	reaction mass of: trihexadecylmethylammonium chloride; dihexadecyldimethylammonium chloride	405-620-9		Eye Dam. 1Aquatic Acute 1Aquatic Chronic 1	H318H400H410	GHS05GHS09Dgr	H318H410				CLP00
612-157-00-8	(Z)-1-benzo[b]thien-2-ylethanone oxime hydrochloride	410-780-8		Acute Tox. 4 *STOT RE 2 *Eye Dam. 1Skin Sens. 1Aquatic Chronic 2	H302H373 **H318H317H411	GHS08GHS05GHS07GHS09Dgr	H302H373 **H318H317H411				CLP00
612-158-00-3	reaction mass of: bis(5-dodecyl-2-hydroxybenzald-oximate) copper (II) C12-alkyl group is branched; 4-dodecylsalicylaldoxime	410-820-4		Aquatic Chronic 4	H413		H413				CLP00
612-159-00-9	"Reaction products of: trimethylhexamethylene diamine (a mixture of 2,2,4-trimethyl-1,6-hexanediamine and 2,4,4-trimethyl-1,6-hexanediamine, EINECS listed), Epoxide 8 (mono[(C10-C16-alkyloxy)methyl]oxirane derivatives) and p-toluene-sulfonic acid"	410-880-1		Acute Tox. 4 *Skin Corr. 1BAquatic Acute 1Aquatic Chronic 1	H302H314H400H410	GHS05GHS07GHS09Dgr	H302H314H410				CLP00
612-160-00-4	p-toluidine; 4-aminotoluene [1]toluidinium chloride [2]toluidine sulphate (1:1)  [3]	203-403-1 [1]208-740-8 [2]208-741-3 [3]	106-49-0 [1]540-23-8 [2]540-25-0 [3]	Carc. 2Acute Tox. 3 *Acute Tox. 3 *Acute Tox. 3 *Eye Irrit. 2Skin Sens. 1Aquatic Acute 1	H351H331H311H301H319H317H400	GHS06GHS08GHS09Dgr	H351H331H311H301H319H317H400				CLP00
612-161-00-X	"2,6-xylidine; 2,6-dimethylaniline"	201-758-7	87-62-7	Carc. 2Acute Tox. 4 *Acute Tox. 4 *Acute Tox. 4 *STOT SE 3Skin Irrit. 2Aquatic Chronic 2	H351H332H312H302H335H315H411	GHS08GHS07GHS09Wng	H351H332H312H302H335H315H411				CLP00
612-162-00-5	dimethyldioctadecylammonium chloride; DODMAC	203-508-2	107-64-2	Eye Dam. 1Aquatic Acute 1Aquatic Chronic 1	H318H400H410	GHS05GHS09Dgr	H318H410				CLP00
612-163-00-0	"metalaxyl-M (ISO); mefenoxam; (R)-2-[(2,6-dimethylphenyl)-methoxyacetylamino]propionic acid methyl ester"		70630-17-0	Acute Tox. 4 *Eye Dam. 1	H302H318	GHS05GHS07Dgr	H302H318				CLP00
612-164-00-6	"2-butyl-2-ethyl-1,5-diaminopentane"	412-700-7	137605-95-9	Acute Tox. 4 *Acute Tox. 4 *STOT RE 2 *Skin Corr. 1BSkin Sens. 1Aquatic Chronic 3	H312H302H373 **H314H317H412	GHS08GHS05GHS07Dgr	H312H302H373 **H314H317H412				CLP00
612-165-00-1	"N,N'-diphenyl-N,N'-bis(3-methylphenyl)-(1,1'-diphenyl)-4,4'-diamine"	413-810-8	65181-78-4	Aquatic Chronic 2	H411	GHS09	H411				CLP00
612-166-00-7	"reaction mass of: cis-(5-ammonium-1,3,3-trimethyl)-cyclohexanemethylammonium phosphate (1:1); trans-(5-ammonium-1,3,3-trimethyl)-cyclohexanemethylammonium phosphate (1:1)"	411-830-1	114765-88-7	Eye Dam. 1Skin Sens. 1Aquatic Chronic 3	H318H317H412	GHS05GHS07Dgr	H318H317H412				CLP00
612-167-00-2	"5-acetyl-3-amino-10,11-dihydro-5H-dibenz[b,f]azepine-hydrochloride"	410-490-1		Acute Tox. 4 *STOT RE 2 *Eye Dam. 1Skin Sens. 1Aquatic Chronic 2	H302H373 **H318H317H411	GHS08GHS05GHS07GHS09Dgr	H302H373 **H318H317H411				CLP00
612-168-00-8	"3,5-dichloro-2,6-difluoropyrdine-4-amine"	220-630-1	2840-00-8	Acute Tox. 4 *Acute Tox. 4 *Aquatic Chronic 2	H312H302H411	GHS07GHS09Wng	H312H302H411				CLP00
612-169-00-3	bis(N-methyl-N-phenylhydrazine)sulfate	423-170-1	618-26-8	Flam. Liq. 2Acute Tox. 4 *STOT RE 1Eye Dam. 1Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H225H302H372 **H318H317H400H410	GHS02GHS05GHS08GHS07GHS09Dgr	H225H372 **H302H318H317H410				ATP01
612-170-00-9	4-chlorophenyl cyclopropyl ketone O-(4-aminobenzyl)oxime	405-260-2		Acute Tox. 4 *Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H302H317H400H410	GHS07GHS09Wng	H302H317H410				CLP00
612-171-00-4	"N,N,N',N'-tetraglycidyl-4,4'-diamino-3,3'-diethyldiphenylmethane"	410-060-3	130728-76-6	Muta. 2Skin Sens. 1Aquatic Chronic 2	H341H317H411	GHS08GHS09Wng	H341H317H411				CLP00
612-172-00-X	"4,4'-methylenebis(N,N'-dimethylcyclohexanamine"	412-840-9	13474-64-1	Acute Tox. 4 *STOT RE 2 *Skin Corr. 1AAquatic Chronic 3	H302H373 **H314H412	GHS08GHS05GHS07Dgr	H302H373 **H314H412				CLP00
612-173-00-5	lithium 1-amino-4-(4-tert-butylanilino)anthraquinone-2-sulfonate	411-140-0	125328-86-1	Eye Dam. 1Skin Sens. 1Aquatic Chronic 2	H318H317H411	GHS05GHS07GHS09Dgr	H318H317H411				CLP00
612-174-00-0	"4,4-dimethoxybutylamine"	407-690-6	19060-15-2	Acute Tox. 4 *Skin Corr. 1BSkin Sens. 1Aquatic Chronic 3	H302H314H317H412	GHS05GHS07Dgr	H302H314H317H412				CLP00
612-175-00-6	2-(O-aminooxy)ethylamine dihydrochloride	412-310-7	37866-45-8	Skin Sens. 1Aquatic Chronic 3	H317H412	GHS07Wng	H317H412				CLP00
612-176-00-1	"Polymer of 1,3-dibromopropane and N,N-diethyl-N',N'-dimethyl-1,3-propanediamine"	410-570-6	143747-73-3	Aquatic Acute 1Aquatic Chronic 1	H400H410	GHS09Wng	H410				CLP00
612-177-00-7	2-naphthylamino-6-sulfomethylamide	412-120-4	104295-55-8	STOT RE 2 *Skin Sens. 1Aquatic Chronic 2	H373 **H317H411	GHS08GHS09Wng	H373 **H317H411				CLP00
612-178-00-2	"1,4,7,10-tetraazacyclododecane disulfate"	412-080-8	112193-77-8	Acute Tox. 4 *STOT SE 3Eye Dam. 1Aquatic Chronic 3	H302H335H318H412	GHS05GHS07Dgr	H302H335H318H412				CLP00
612-179-00-8	1-(2-propenyl)pyridinium chloride	412-740-5	25965-81-5	Acute Tox. 4 *Skin Sens. 1	H302H317	GHS07Wng	H302H317				CLP00
612-180-00-3	3-aminobenzylamine	412-230-2	4403-70-7	Acute Tox. 4 *Skin Corr. 1BAquatic Chronic 2	H302H314H411	GHS05GHS07GHS09Dgr	H302H314H411				CLP00
612-181-00-9	2-phenylthioaniline	413-030-8	1134-94-7	Skin Sens. 1Aquatic Chronic 2	H317H411	GHS07GHS09Wng	H317H411				CLP00
612-182-00-4	1-ethyl-1-methylmorpholinium bromide	418-210-1	65756-41-4	Muta. 2	H341	GHS08Wng	H341				CLP00
612-183-00-X	1-ethyl-1-methylpyrrolidinium bromide	418-200-5	69227-51-6	Muta. 2	H341	GHS08Wng	H341				CLP00
612-184-00-5	"6'-(dibutylamino)-3'-methyl-2'-(phenylamino)spiro[isobenzofuran-1(3H),9-(9H)-xanthen]-3-one"	403-830-5	89331-94-2	Aquatic Chronic 3	H412		H412				CLP00
612-185-00-0	"1-[3-[4-((heptadecafluorononyl)oxy)-benzamido]propyl]-N,N,N-trimethylammonium iodide"	407-400-8	59493-72-0	Eye Dam. 1Aquatic Acute 1Aquatic Chronic 1	H318H400H410	GHS05GHS09Dgr	H318H410				CLP00
612-186-00-6	bis(N-(7-hydroxy-8-methyl-5-phenylphenazin-3-ylidene)dimethylammonium) sulfate	406-770-8	149057-64-7	STOT RE 2 *Eye Dam. 1Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H373 **H318H317H400H410	GHS08GHS05GHS07GHS09Dgr	H373 **H318H317H410				CLP00
612-187-00-1	"2,3,4-trifluoroaniline"	407-170-9	3862-73-5	Acute Tox. 4 *Acute Tox. 4 *STOT RE 2 *Skin Irrit. 2Eye Dam. 1Aquatic Chronic 2	H312H302H373 **H315H318H411	GHS08GHS05GHS07GHS09Dgr	H312H302H373 **H315H318H411				CLP00
612-188-00-7	"4,4'-(9H-fluoren-9-ylidene)bis(2-chloroaniline)"	407-560-9	107934-68-9	Aquatic Chronic 2	H411	GHS09	H411				CLP00
612-189-00-2	4-amino-2-(aminomethyl)phenol dihydrochloride	412-510-4	135043-64-0	Acute Tox. 4 *Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H302H317H400H410	GHS07GHS09Wng	H302H317H410				CLP00
612-190-00-8	"4,4'-methylenebis(2-isopropyl-6-methylaniline)"	415-150-6	16298-38-7	STOT RE 2 *Aquatic Chronic 2	H373 **H411	GHS08GHS09Wng	H373 **H411				CLP00
612-191-00-3	Polymer of allylamine hydrochloride	415-050-2	71550-12-4	Acute Tox. 4 *Skin Sens. 1	H302H317	GHS07Wng	H302H317				CLP00
612-192-00-9	2-isopropyl-4-(N-methyl)aminomethylthiazole	414-800-6	154212-60-9	Acute Tox. 4 *Acute Tox. 4 *Skin Irrit. 2Eye Dam. 1Aquatic Chronic 2	H312H302H315H318H411	GHS05GHS07GHS09Dgr	H312H302H315H318H411				CLP00
612-193-00-4	3-methylaminomethylphenylamine	414-570-7	18759-96-1	Acute Tox. 4 *Acute Tox. 4 *Skin Corr. 1BSkin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H312H302H314H317H400H410	GHS05GHS07GHS09Dgr	H312H302H314H317H410				CLP00
612-194-00-X	"2-hydroxy-3-[(2-hydroxyethyl)-[2-(1-oxotetradecyl)amino]ethyl]amino]-N,N,N-trimethyl-1-propanammonium chloride"	414-670-0	141890-30-4	Acute Tox. 4 *Eye Dam. 1Aquatic Acute 1Aquatic Chronic 1	H302H318H400H410	GHS05GHS07GHS09Dgr	H302H318H410				CLP00
612-195-00-5	"bis[tributyl 4-(methylbenzyl)ammonium] 1,5-naphthalenedisulfonate"	415-210-1	160236-81-7	Acute Tox. 4 *Acute Tox. 4 *Eye Dam. 1Aquatic Acute 1Aquatic Chronic 1	H332H302H318H400H410	GHS05GHS07GHS09Dgr	H332H302H318H410				CLP00
612-196-00-0	4-chloro-o-toluidine [1]4-chloro-o-toluidine hydrochloride  [2]	202-441-6 [1]221-627-8 [2]	95-69-2 [1]3165-93-3 [2]	Carc. 1BMuta. 2Acute Tox. 3 *Acute Tox. 3 *Acute Tox. 3 *Aquatic Acute 1Aquatic Chronic 1	H350H341H331H311H301H400H410	GHS06GHS08GHS09Dgr	H350H341H331H311H301H410				CLP00
612-197-00-6	"2,4,5-trimethylaniline [1]2,4,5-trimethylaniline hydrochloride  [2]"	205-282-0 [1]	137-17-7 [1]21436-97-5 [2]	Carc. 1BAcute Tox. 3 *Acute Tox. 3 *Acute Tox. 3 *Aquatic Chronic 2	H350H331H311H301H411	GHS06GHS08GHS09Dgr	H350H331H311H301H411				CLP00
612-198-00-1	"4,4'-thiodianiline and its salts"	205-370-9	139-65-1	Carc. 1BAcute Tox. 4 *Aquatic Chronic 2	H350H302H411	GHS08GHS07GHS09Dgr	H350H302H411				CLP00
612-199-00-7	"4,4'-oxydianiline and its salts; p-aminophenyl ether"	202-977-0	101-80-4	Carc. 1BMuta. 1BRepr. 2Acute Tox. 3 *Acute Tox. 3 *Acute Tox. 3 *Aquatic Chronic 2	H350H340H361f ***H331H311H301H411	GHS06GHS08GHS09Dgr	H350H340H361f ***H331H311H301H411				CLP00
612-200-00-0	"2,4-diaminoanisole; 4-methoxy-m-phenylenediamine [1]2,4-diaminoanisole sulphate  [2]"	210-406-1 [1]254-323-9 [2]	615-05-4 [1]39156-41-7 [2]	Carc. 1BMuta. 2Acute Tox. 4 *Aquatic Chronic 2	H350H341H302H411	GHS08GHS07GHS09Dgr	H350H341H302H411				CLP00
612-201-00-6	"N,N,N',N'-tetramethyl-4,4'-methylendianiline"	202-959-2	101-61-1	Carc. 1BAquatic Acute 1Aquatic Chronic 1	H350H400H410	GHS08GHS09Dgr	H350H410				CLP00
612-202-00-1	"3,4-dichloroaniline"	202-448-4	95-76-1	Acute Tox. 3 *Acute Tox. 3 *Acute Tox. 3 *Eye Dam. 1Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H331H311H301H318H317H400H410	GHS06GHS05GHS09Dgr	H331H311H301H318H317H410				CLP00
612-203-00-7	"C8-10 alkyl dimethyl hydroxyethyl ammoniumchloride (chain < C8: <3%, chain = C8: 15%-70%, chain = C10: 30%-85%, chain > C10: <3%)"	417-360-3	-	Acute Tox. 4 *Acute Tox. 4 *Skin Irrit. 2	H312H302H315	GHS07Wng	H312H302H315				ATP01
612-204-00-2	"C.I. Basic Violet 3; 4-[4,4'-bis(dimethylamino) benzhydrylidene]cyclohexa-2,5-dien-1-ylidene]dimethylammonium chloride"	208-953-6	548-62-9	Carc. 2Acute Tox. 4 *Eye Dam. 1Aquatic Acute 1Aquatic Chronic 1	H351H302H318H400H410	GHS08GHS05GHS07GHS09Dgr	H351H302H318H410				CLP00
612-205-00-8	C.I. Basic Violet 3 with ? 0.1 % of Michler's ketone (EC no. 202-027-5)	208-953-6	548-62-9	Carc. 1BAcute Tox. 4 *Eye Dam. 1Aquatic Acute 1Aquatic Chronic 1	H350H302H318H400H410	GHS08GHS05GHS07GHS09Dgr	H350H302H318H410				CLP00
612-206-00-3	"famoxadone (ISO); 3-anilino-5-methyl-5-(4-phenoxyphenyl)-1,3-oxazolidine-2,4-dione"		131807-57-3	STOT RE 2 *Aquatic Acute 1Aquatic Chronic 1	H373 **H400H410	GHS08GHS09Wng	H373 **H410				CLP00
612-207-00-9	4-ethoxyaniline; p-phenetidine	205-855-5	156-43-4	Muta. 2Acute Tox. 4 *Acute Tox. 4 *Acute Tox. 4 *Eye Irrit. 2Skin Sens. 1	H341H332H312H302H319H317	GHS08GHS07Wng	H341H332H312H302H319H317				CLP00
612-208-00-4	"N-methylbenzene-1,2-diammonium hydrogen phosphate"	424-460-0	-	Acute Tox. 4 *Skin Sens. 1Aquatic Chronic 2	H302H317H411	GHS07GHS09Wng	H302H317H411				ATP01
612-209-00-X	6-methoxy-m-toluidine; p-cresidine	204-419-1	120-71-8	Carc. 1BAcute Tox. 4 *	H350H302	GHS08GHS07Dgr	H350H302				CLP00
612-210-00-5	5-nitro-o-toluidine [1]5-nitro-o-toluidine hydrochloride  [2]	202-765-8 [1]256-960-8 [2]	99-55-8 [1]51085-52-0 [2]	Carc. 2Acute Tox. 3 *Acute Tox. 3 *Acute Tox. 3 *Aquatic Chronic 3	H351H331H311H301H412	GHS06GHS08Dgr	H351H331H311H301H412				CLP00
612-211-00-0	N-[(benzotriazole-1-yl)methyl)]-4-carboxybenzenesulfonamide	416-470-9	170292-97-4	Eye Irrit. 2Aquatic Chronic 2	H319H411	GHS07GHS09Wng	H319H411				CLP00
612-212-00-6	"2,6-dichloro-4-trifluoromethylaniline"	416-430-0	24279-39-8	Acute Tox. 4 *Acute Tox. 4 *Skin Irrit. 2Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H332H302H315H317H400H410	GHS07GHS09Wng	H332H302H315H317H410				CLP00
612-213-00-1	"isobutylidene-(2-(2-isopropyl-4,4-dimethyloxazolidine-3-yl)-1,1-dimethylethyl)amine"	419-850-2	148348-13-4	Skin Corr. 1BAquatic Chronic 3	H314H412	GHS05Dgr	H314H412				CLP00
612-214-00-7	"4-(2,2-diphenylethenyl)-N,N-di-phenylbenzenamine"	421-390-2	89114-90-9	Aquatic Chronic 4	H413		H413				CLP00
612-215-00-2	3-chloro-2-(isopropylthio)aniline	421-700-6	179104-32-6	Skin Irrit. 2Aquatic Chronic 2	H315H411	GHS07GHS09Wng	H315H411				CLP00
612-216-00-8	"1-amino-1-cyanamino-2,2-dicyanoethylene, sodium salt"	425-870-2	19450-38-5	Skin Sens. 1Aquatic Chronic 3	H317H412	GHS07Wng	H317H412				ATP01
612-217-00-3	1-methoxy-2-propylamine	422-550-4	37143-54-7	Flam. Liq. 2Acute Tox. 4 *Skin Corr. 1BAquatic Chronic 3	H225H302H314H412	GHS02GHS05GHS07Dgr	H225H314H302H412				CLP00
612-219-00-4	"(2-hydroxy-3-(3,4-dimethyl-9-oxo-10-thiaanthracen-2-yloxy)propyl)trimethylammonium chloride"	402-200-7	-	Aquatic Chronic 3	H412	-	H412				ATP01
612-220-00-X	"N-nitro-N-(3-methyl-3,6-dihydro-2H-1,3,5-oxadiazin-4-yl)amine"	431-060-1	153719-38-1	Acute Tox. 4 *Skin Sens. 1Aquatic Chronic 3	H302H317H412	GHS07Wng	H302H317H412				ATP01
612-221-00-5	2-amino-4-(trifluoromethyl)benzenethiol hydrochloride	429-560-8	4274-38-8	Acute Tox. 4 *Acute Tox. 4 *Acute Tox. 4 *STOT RE 2 *Skin Corr. 1BSkin Sens. 1Aquatic Acute 1	H332H312H302H373 **H314H317H400	GHS05GHS08GHS07GHS09Dgr	H314H332H312H302H373 **H317H400				ATP01
612-222-00-0	cis-1-(3-(4-fluorophenoxy)propyl)-3-methoxy-4-piperidinamine	425-080-8	104860-26-6	Acute Tox. 4 *Acute Tox. 4 *STOT RE 2 *Eye Dam. 1Aquatic Acute 1Aquatic Chronic 1	H312H302H373 **H318H400H410	GHS05GHS08GHS07GHS09Dgr	H312H302H373 **H318H410				ATP01
612-223-00-6	N-benzyl-N-ethyl-(4-(5-nitro-benzo[c]isothiazol-3-ylazo)phenyl)amine	425-300-2	186450-73-7	Skin Sens. 1Aquatic Chronic 4	H317H413	GHS07Wng	H317H413				ATP01
612-224-00-1	"N2,N4,N6-tris{4-[(1,4-dimethylpentyl)amino]phenyl}-1,3,5-triazine-2,4,6-triamine"	426-150-0	121246-28-4	Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H317H400H410	GHS07GHS09Wng	H317H410				ATP01
612-225-00-7	"1,4,7,10-tetraazacyclododecane"	425-450-9	294-90-6	Acute Tox. 4 *Acute Tox. 4 *Skin Corr. 1BAquatic Acute 1Aquatic Chronic 1	H312H302H314H400H410	GHS05GHS07GHS09Dgr	H314H312H302H410				ATP01
612-226-00-2	3-(2'-phenoxyethoxy)propylamine	427-870-8	6903-18-0	Acute Tox. 4 *Skin Irrit. 2Eye Dam. 1Aquatic Chronic 3	H302H315H318H412	GHS05GHS07Dgr	H302H315H318H412				ATP01
612-227-00-8	benzyl-N-(2-(2-methoxyphenoxy)ethyl)amine hydrochloride	428-290-8	120606-08-8	Acute Tox. 4 *Eye Dam. 1Aquatic Acute 1Aquatic Chronic 1	H302H318H400H410	GHS05GHS07GHS09Dgr	H302H318H410				ATP01
612-228-00-3	"reaction mass of: N-(3-(trimethoxysilyl)propyl)ethylenediamine; N-benzyl-N-(3-(trimethoxysilyl)propyl)ethylenediamine; N-benzyl-N'-[3-(trimethoxysilyl)propyl]ethylenediamine; N,N'-bis-benzyl-N'-[3-(trimethoxysilyl)propyl]ethylenediamine; N,N,N'-tris-benzyl-N'-[3-(trimethoxysilyl)propyl]ethylenediamine; N,N-bis-benzyl-N'-[3-(trimethoxysilyl)propyl]ethylenediamine"	414-340-6	-	Flam. Liq. 3Acute Tox. 4 *Acute Tox. 4 *Acute Tox. 4 *STOT SE 2Eye Dam. 1Skin Sens. 1Aquatic Chronic 3	H226H332H312H302H371H318H317H412	GHS02GHS05GHS08GHS07Dgr	H226H332H312H302H371H318H317H412				ATP01
612-229-00-9	mepanipyrim; 4-methyl-N-phenyl-6-(1-propynyl)-2-pyrimidinamine	-	110235-47-7	Carc. 2Aquatic Acute 1Aquatic Chronic 1	H351H400H410	GHS08GHS09Wng	H351H410				ATP01
612-230-00-4	"N,N-bis(cocoyl-2-oxypropyl)-N,N-dibutylammonium bromide"	431-530-4	-	Skin Corr. 1ASkin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H314H317H400H410	GHS05GHS07GHS09Dgr	H314H317H410				ATP01
612-231-00-X	"3-((C12-18)-acylamino)-N-(2-((2-hydroxyethyl)amino)-2-oxoethyl)-N,N-dimethyl-1-propanaminium chloride"	427-370-1	164288-56-6	Eye Dam. 1Aquatic Acute 1Aquatic Chronic 1	H318H400H410	GHS05GHS09Dgr	H318H410				ATP01
612-232-00-5	"reaction mass of: triisopropanolamine salt of 1-amino-4-(3-propionamidoanilino)anthraquinone-2-sulfonic acid; triisopropanolamine salt of 1-amino-4-[3,4-dimethyl-5-(2-hydroxyethylaminosulfonyl)anilino]anthraquinone-2-sulfonic acid"	430-410-9	186148-38-9	Aquatic Chronic 3	H412	-	H412				ATP01
612-237-00-2	hydroxylammonium hydrogensulfate; hydroxylamine sulfate(1:1) [1]hydroxylamine phosphate [2]hydroxylamine dihydrogenphosphate [3]hydroxylamine 4-methylbenzenesulfonate [4]	233-154-4 [1]244-077-0 [2]242-818-2 [3]258-872-5 [4]	10046-00-1 [1]20845-01-6 [2]19098-16-9 [3]53933-48-5 [4]	Expl. 1.1Carc. 2Acute Tox. 4 *Acute Tox. 4 *STOT RE 2 *Skin Irrit. 2Eye Irrit. 2Skin Sens. 1Aquatic Acute 1	H201H351H312H302H373 **H315H319H317H400	GHS01GHS08GHS07GHS09Dgr	H201H302H312H315H319H317H351H373 **H400			T	ATP01/ATP01corr
612-238-00-8	(3-chloro-2-hydroxypropyl) trimethylammonium chloride ...%	222-048-3	3327-22-8	Carc. 2Aquatic Chronic 3	H351H412	GHS08Wng	H351H412			B	ATP01
612-239-00-3	"biphenyl-3,3',4,4'-tetrayltetraamine; diaminobenzidine"	202-110-6	91-95-2	Carc. 1BMuta. 2	H350H341	GHS08Dgr	H350H341				ATP01
612-240-00-9	"pyrimethanil (ISO); N-(4,6-dimethylpyrimidin-2-yl)aniline"	-	53112-28-0	Aquatic Chronic 2	H411	GHS09	H411				ATP01
612-241-00-4	piperazine hydrochloride [1]piperazine dihydrochloride [2]piperazine phosphate  [3]	228-042-7 [1]205-551-2 [2]217-775-8 [3]	6094-40-2 [1]142-64-3 [2]1951-97-9 [3]	Repr. 2Skin Irrit. 2Eye Irrit. 2Resp. Sens. 1Skin Sens. 1Aquatic Chronic 3	H361fdH315H319H334H317H412	GHS08Dgr	H361fdH319H315H334H317H412				ATP01
612-242-00-X	cyprodinil (ISO); 4-cyclopropyl-6-methyl-N-phenylpyrimidin-2-amine	-	121552-61-2	Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H317H400H410	GHS07GHS09Wng	H317H410		M=10		ATP01
612-243-00-5	"(1S-cis)-4-(3,4-dichlorophenyl)-1,2,3,4-tetrahydro-N-methyl-1-naphthalenamine 2-hydroxy-2-phenylacetate"	420-560-3	79617-97-3	Eye Dam. 1Aquatic Acute 1Aquatic Chronic 1	H318H400H410	GHS05GHS09Dgr	H318H410		M=10		ATP01
612-244-00-0	3-(piperazin-1-yl)-benzo[d]isothiazole hydrochloride	421-310-6	87691-88-1	Repr. 2Acute Tox. 4 *Eye Irrit. 2Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H361f ***H302H319H317H400H410	GHS08GHS07GHS09Wng	H361f ***H302H319H317H410				ATP01
612-245-00-6	2-ethylphenylhydrazine hydrochloride	421-460-2	19398-06-2	Carc. 2Acute Tox. 4 *STOT RE 1Eye Dam. 1Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H351H302H372 **H318H317H400H410	GHS05GHS08GHS07GHS09Dgr	H351H372 **H302H318H317H410		M=10		ATP01
612-246-00-1	(2-chloroethyl)(3-hydroxypropyl)ammonium chloride	429-740-6	40722-80-3	Carc. 1BMuta. 1BSTOT RE 2 *Skin Sens. 1Aquatic Chronic 3	H350H340H373 **H317H412	GHS08GHS07Dgr	H350H340H373 **H317H412				ATP01
612-247-00-7	"N-[3-(1,1-dimethylethyl)-1H-pyrazol-5-yl]-N'-hydroxy-4-nitrobenzenecarboximidamide"	423-530-8	152828-23-4	Acute Tox. 4 *STOT RE 1Aquatic Chronic 3	H302H372 **H412	GHS08GHS07Dgr	H372 **H302H412				ATP01
612-248-00-2	"reaction product of diphenylamine, phenothiazine, and alkenes, branched (C8-10, C9-rich)"	439-540-0	-	Skin Irrit. 2Skin Sens. 1Aquatic Chronic 4	H315H317H413	GHS07Wng	H315H317H413				ATP01
612-249-00-8	"4-[(3-chlorophenyl)(1H-imidazol-1-yl)methyl]-1,2-benzenediamine dihydrochloride"	425-030-5	159939-85-2	Repr. 2Acute Tox. 4 *Skin Corr. 1BSkin Sens. 1Aquatic Chronic 2	H361f ***H302H314H317H411	GHS05GHS08GHS07GHS09Dgr	H361f ***H302H314H317H411				ATP01
612-250-00-3	"chloro-N,N-dimethylformiminium chloride"	425-970-6	3724-43-4	Repr. 1BAcute Tox. 4 *Skin Corr. 1A	H360D ***H302H314	GHS05GHS08GHS07Dgr	H360D ***H302H314	EUH014			ATP01
612-251-00-9	"cis-1-(3-chloroallyl)-3,5,7-triaza-1-azoniaadamantane chloride"	426-020-3	51229-78-8	Flam. Sol. 2Repr. 2Acute Tox. 4 *Skin Irrit. 2Skin Sens. 1Aquatic Chronic 2	H228H361d ***H302H315H317H411	GHS02GHS08GHS07GHS09Wng	H228H361d ***H302H315H317H411				ATP01
612-252-00-4	imidacloprid (ISO); 1-(6-chloropyridin-3-ylmethyl)-N-nitroimidazolidin-2-ylidenamine	428-040-8	138261-41-3	Acute Tox. 4 *Aquatic Acute 1Aquatic Chronic 1	H302H400H410	GHS07GHS09Wng	H302H410				ATP01
612-253-00-X	7-methoxy-6-(3-morpholin-4-yl-propoxy)-3H-quinazolin-4-one; [containing < 0.5 % formamide (EC No 200-842-0)]	429-400-7	199327-61-2	Aquatic Chronic 3	H412	-	H412				ATP01
612-253-01-7	7-methoxy-6-(3-morpholin-4-yl-propoxy)-3H-quinazolin-4-one; [containing ? 0.5 % formamide (EC No 200-842-0) ]	429-400-7	199327-61-2	Repr. 1BAquatic Chronic 3	H360D ***H412	GHS08Dgr	H360D ***H412				ATP01
612-254-00-5	reaction products of diisopropanolamine with formaldehyde (1:4)	432-440-8	220444-73-5	Carc. 2Acute Tox. 4 *Skin Corr. 1BSkin Sens. 1Aquatic Chronic 2	H351H302H314H317H411	GHS05GHS08GHS07GHS09Dgr	H351H302H314H317H411				ATP01
612-255-00-0	1-(3-methoxypropyl)-4-piperidinamine	431-950-8	179474-79-4	Acute Tox. 4 *Acute Tox. 4 *Skin Corr. 1BAquatic Chronic 3	H312H302H314H412	GHS05GHS07Dgr	H312H302H314H412				ATP01
612-256-00-6	benzyl(S)-2-[(2'-cyanobiphenyl-4-ylmethyl)pentanoylamino]-3-methylbutyrate	427-470-3	137864-22-3	Acute Tox. 4 *Skin Sens. 1	H302H317	GHS07Wng	H302H317				ATP01
612-257-00-1	tripropylammonium dihydrogenphosphate	433-700-3	35687-90-2	Acute Tox. 4 *	H302	GHS07Wng	H302				ATP01
612-259-00-2	N-ethyl-3-trimethoxysilyl-2-methyl-propanamine	437-720-3	227085-51-0	Eye Dam. 1	H318	GHS05Dgr	H318				ATP01
612-261-00-3	"3,5-dichloro-2-fluoro-4-(1,1,2,3,3,3-hexafluoropropoxy)aniline"	441-190-9	121451-05-6	Acute Tox. 4 *Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H302H317H400H410	GHS07GHS09Wng	H302H317H410		M=10		ATP01
